kf, mse, mae, mape, r2
1,0.17638269433475615,0.33593863071242874,0.10157453475669245,-0.1108481990805188
1,0.1367724301641784,0.29163465744583256,0.08798189516398071,0.13861499675591937
1,0.12107016069281692,0.2902920658141452,0.08632396253660601,0.23750699877191195
1,0.13823990814778397,0.30034729997550624,0.09106822728687262,0.12937290369556098
1,0.14366078390065443,0.30635459143895943,0.09239072429836574,0.09523253584242741
2,0.08453584304519977,0.23782094130107315,0.07761930082291502,-0.07716161993550741
2,0.08443631815928511,0.22989065771450404,0.0767321918501513,-0.07589346688380805
2,0.1022292536290585,0.24878234975167185,0.08272043301927334,-0.3026122941128857
2,0.10433012350466016,0.23562835420653233,0.07962302880087065,-0.32938172488873785
2,0.10694676190971075,0.2575791477929581,0.08485710176406024,-0.362723114311716
3,0.07242632223655028,0.2161501688587063,0.06375865733097257,-0.5246359798981957
3,0.06210263188916692,0.20823558465739103,0.061321451082680944,-0.30731347527700725
3,0.07221359489795029,0.23574850572899325,0.07044275221033773,-0.5201578876201114
3,0.07220744206372251,0.2333614589150284,0.06931425759569805,-0.5200283652012954
3,0.07182010530052813,0.215948007595873,0.06344103940503794,-0.5118745953111901
4,0.09718721165425634,0.2666156964141738,0.08055342243289422,0.22813620392933698
4,0.09179155029961465,0.24906181370383082,0.07497698809936361,0.27098871080361064
4,0.10031727134746904,0.25592616934441337,0.07855914143050803,0.20327717447877724
4,0.09148682998528612,0.25515088541812786,0.0780768301192548,0.27340880882426577
4,0.09249285126389975,0.24194954210602598,0.07219483938729286,0.2654189571779296
5,0.03733561593648088,0.16891183738141127,0.053943189862481915,0.2846968715227961
5,0.050558373549438915,0.17300082481614615,0.05514173548618979,0.031365577786112486
5,0.026468158648907798,0.1464400102515975,0.04663936638807112,0.4929035932123089
5,0.0256596273201669,0.1340569944375,0.04239899805361451,0.5083940297409075
5,0.024662698387986244,0.1174822818487177,0.037149825218521615,0.527493925809891
6,0.09301305367943637,0.2663996498124363,0.07741899126803971,0.25800340935397525
6,0.11042357378394618,0.2724920219603696,0.07921476789625151,0.11911380141310157
6,0.08395882500029639,0.250113297433254,0.07374375441980387,0.330232054098886
6,0.1622093088763376,0.31552892835432755,0.09075907800160576,-0.29399852382117597
6,0.15720917985656852,0.30217776802890944,0.08628077770660197,-0.25411080334867675
7,0.14435122987294946,0.25324926365867545,0.07046090571683386,-0.07759709445948482
7,0.15407945125560388,0.24875428852181344,0.06897340473409816,-0.15021928898760728
7,0.12557619215950297,0.23350180291483208,0.06516336456208148,0.06256053430602193
7,0.11804215000040777,0.2552810615340788,0.07281511714841656,0.11880295044145694
7,0.16357096854609,0.26296994665663215,0.07336022534597268,-0.2210744626029757
8,0.06658462056330304,0.20745753074015483,0.06155820958063844,0.18265105182822916
8,0.06388731160794868,0.19656916182906978,0.05895761082254531,0.21576144006656417
8,0.05495688980526506,0.20008153026713763,0.06027322534030614,0.3253854163752401
8,0.04037317902949405,0.16648397889143174,0.04981167062290801,0.5044054447567976
8,0.06815579010102685,0.20136640668616262,0.05919983131083207,0.16336440938446573
